	Gene	BaseMean	Log2FoldChange	lfcMLE	lfcSE	stat	p-value	padj	GO_molecular_function	GO_biological_process	category
1222	kek3	390.664470807706	-0.372275095398687	-0.376259618060458	0.121094586586703	-3.07425051682341	0.00211032143431713	0.0221820714311403			uncharacterized
1223	CG4839	194.92601524474	0.715832533169251	0.745986188488735	0.232858800533471	3.07410555894518	0.00211134712534164	0.0221820714311403	cGMP-dependent protein kinase activity;protein serine/threonine kinase activity;ATP binding	protein phosphorylation	binding
1224	inaF-D	551.303748261182	-1.65105632964839	-2.34066218401067	0.537042724578353	-3.07434819258501	0.0021096305591813	0.0221820714311403	calcium channel regulator activity;channel regulator activity	response to light stimulus;rhodopsin mediated signaling pathway;maintenance of membrane potential in photoreceptor cell by rhodopsin mediated signaling;regulation of membrane potential	calcium
1225	Ptr	3552.42100502001	1.16609622213883	1.32004698763715	0.379516738578585	3.07258179574964	0.00212215664424111	0.0222774518853044	receptor activity;hedgehog receptor activity	gastrulation involving germ band extension	other
1226	Pex19	6848.52657965323	-0.376348890669918	-0.380496453783266	0.122817663793249	-3.06428960661118	0.00218187582258053	0.0228856901683874			uncharacterized
1227	Skp2	2836.32705466232	0.523051967602613	0.534443800755068	0.170835787828726	3.06172362506974	0.00220066540395863	0.0230452105361656	ubiquitin-protein transferase activity	ubiquitin-dependent protein catabolic process;SCF-dependent proteasomal ubiquitin-dependent protein catabolic process;mitotic cell cycle;endomitotic cell cycle;compound eye development;wing disc development;positive regulation of cell cycle;regulation of protein stability	transferase
1228	CG15894	431.495459931745	-0.595941420521739	-0.613013160706727	0.194627261489897	-3.06196272793303	0.00219890831103017	0.0230452105361656			uncharacterized
1229	HLH4C	166.558574717055	0.631291045005425	0.651780888444907	0.206325072466703	3.05969137661301	0.0022156518014794	0.0231832834837723	sequence-specific DNA binding transcription factor activity;protein dimerization activity	regulation of transcription, DNA-templated;regulation of cell cycle	binding
1230	CG11679	1124.45237174318	-0.285049177352301	-0.286841796168408	0.0932277001969472	-3.05755882372002	0.00223147839344695	0.0233299162661757			uncharacterized
1231	SIDL	1154.13882465451	0.299801116091738	0.30189085055653	0.0980655231581886	3.05715103980154	0.00223451650626271	0.0233358137324725	Rab guanyl-nucleotide exchange factor activity	intra-Golgi vesicle-mediated transport;regulation of GTPase activity	other
1232	CG34117	5869.09921184829	-0.41855208384527	-0.424315595603095	0.136916114857983	-3.05699649949471	0.00223566886807604	0.0233358137324725			uncharacterized
1233	C901	1195.78882402397	1.39591121930446	1.70845186394283	0.456720617083169	3.05637881692182	0.00224028018622873	0.0233649967558863		cell communication	other
1234	Ance-3	127.195803847996	-1.14461597651586	-1.29085207785742	0.374548666474019	-3.05598732279897	0.00224320740200952	0.0233765823998887	peptidyl-dipeptidase activity	proteolysis	proteolysis
1235	E(spl)m8-HLH	430.87570037613	0.956527243771999	1.03497113911831	0.313035016398738	3.05565573710001	0.00224568942107705	0.0233835136320887			uncharacterized
1236	Sk1	473.038822159863	0.802010189464133	0.846030556825155	0.262653548025186	3.05349078850908	0.0022619566609217	0.0235262508346964	D-erythro-sphingosine kinase activity;diacylglycerol kinase activity	phosphorylation;sphingolipid metabolic process	other
1237	nAChRalpha1	436.019604780402	-0.503508255245556	-0.513693351939175	0.164903802596797	-3.05334532810426	0.00226305349909511	0.0235262508346964	acetylcholine-activated cation-selective channel activity;acetylcholine receptor activity	cation transport;response to insecticide;synaptic transmission, cholinergic	transport
1238	GluRIIB	136.50856276894	1.29343709156737	1.5249926578865	0.423968738361106	3.05078411339309	0.00228244623022347	0.0237087029725392	glutamate receptor activity;kainate selective glutamate receptor activity;extracellular-glutamate-gated ion channel activity;ionotropic glutamate receptor activity	ion transport;synaptic transmission, glutamatergic;neuromuscular synaptic transmission;regulation of synaptic activity;regulation of BMP signaling pathway	transport
1239	Ald	42567.5391435775	-0.720793601855771	-0.752149943539565	0.236420626805804	-3.04877629162125	0.0022977551571538	0.0238484748972334	fructose-bisphosphate aldolase activity	glycolytic process;mesoderm development;mitotic G2 DNA damage checkpoint	other
1240	Mtp	4568.65098761884	0.635177458448545	0.656214521373008	0.208357758711025	3.0484943895441	0.00229991207379591	0.0238516264220414	triglyceride binding;phosphatidylcholine transporter activity	triglyceride metabolic process;lipid transport;lumen formation, open tracheal system;synaptic target recognition;lipoprotein metabolic process;dendrite morphogenesis	transport
1241	CG3792	6767.57072713095	0.250990150845518	0.252221626470585	0.0824466877096465	3.04427209652658	0.00233244078090324	0.0241694950484901			uncharacterized
1242	tll	38.9739422485001	1.43719916236188	1.79831298258459	0.472465229933984	3.04191519566994	0.00235078113783397	0.0243399462943871	RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity;ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity;sequence-specific DNA binding transcription factor activity;DNA binding;sequence-specific DNA binding;steroid hormone receptor activity;zinc ion binding	torso signaling pathway;terminal region determination;positive regulation of transcription from RNA polymerase II promoter;cell fate commitment;optic lobe placode development;anterior/posterior axis specification;transcription, DNA-templated;gastrulation;cell fate specification;compound eye development;Bolwig's organ morphogenesis;steroid hormone mediated signaling pathway;ring gland development;regulation of cell cycle;neuroblast division;mushroom body development;signal release;inter-male aggressive behavior;neuroblast development	binding
1243	CG34202	28.7238234344993	1.65084742027513	2.39524074326479	0.543652768346251	3.03658422506865	0.00239275250292591	0.0247546018590486			uncharacterized
1244	CG4627	1863.48055823249	-0.58748896864451	-0.604117204166741	0.193514943424573	-3.0358842487712	0.0023983141601075	0.0247922114382197			uncharacterized
1245	CG14407	6070.35901231492	-0.495607086099884	-0.505450562014829	0.163449806795727	-3.0321668518047	0.00242804951725673	0.0250794520763196	electron carrier activity;protein disulfide oxidoreductase activity	cell redox homeostasis	redox
1246	CG10132	963.709950757348	-0.46885281556567	-0.477160219316543	0.154703330907775	-3.03065753539058	0.00244021851565051	0.0251647534426459			uncharacterized
1247	CG9150	640.740855221088	-1.27276017792693	-1.4942064355354	0.419947568277419	-3.03075972828621	0.00243939281798399	0.0251647534426459	oxidoreductase activity, acting on CH-OH group of donors	metabolic process	redox
1248	ea	996.415636754317	0.551575458268981	0.565298208150908	0.182035823544065	3.03003797565957	0.00244522990971633	0.0251962441457559	serine-type endopeptidase activity;serine-type peptidase activity;peptidase activity	maternal specification of dorsal/ventral axis, oocyte, germ-line encoded;Toll signaling pathway;dorsal/ventral axis specification;defense response;proteolysis;zymogen activation	proteolysis
1249	CG10864	190.771693164578	-0.757971250122157	-0.795324343928093	0.250252881732727	-3.02882126620895	0.00245509885078536	0.0252776977676861	outward rectifier potassium channel activity;potassium channel activity	potassium ion transmembrane transport	potassium
1250	Atg6	1744.12398788272	0.221047313924551	0.221896327308216	0.0730158479569322	3.02738816448361	0.00246676972874758	0.0253775590799211		salivary gland cell autophagic cell death;autophagic cell death;autophagy;defense response to Gram-negative bacterium;negative regulation of innate immune response;response to oxidative stress;hemopoiesis;protein secretion;endocytosis;larval midgut cell programmed cell death;cellular response to chloroquine;neuron remodeling	defense
1251	CG14270	5317.730160351	-0.52471082952896	-0.53649069691429	0.173340215951263	-3.02705766604381	0.00246946843187306	0.0253850309250849			uncharacterized
1252	Trpgamma	241.647185847462	-0.778190033107125	-0.818925509092037	0.257133669541517	-3.02640270523374	0.00247482453341816	0.0254197859098896	calcium channel activity;protein binding;cation channel activity	detection of light stimulus involved in visual perception;cation transport;calcium ion transport;response to light stimulus;calcium ion transmembrane transport	calcium
1253	Drsl6	2783.81350998141	1.74144901658522	7.54248703163258	0.575530610919766	3.02581475866623	0.00247964166097694	0.0254489538889739		defense response;defense response to fungus	defense
1254	Piezo	1416.73162158729	0.610114857915197	0.62897978780552	0.201734525585714	3.02434526833618	0.00249171893784313	0.0255525280717459	mechanically-gated ion channel activity	mechanosensory behavior;cellular response to mechanical stimulus	transport
1255	yellow-d	1743.95739733049	0.822792904770265	0.871674133918061	0.272123321028024	3.02360305490146	0.00249783938904067	0.025594898835154	isomerase activity	melanin biosynthetic process;cuticle pigmentation	cuticle
1256	CG3690	98.5659764713709	1.3590832562317	1.64943026524233	0.449621113959708	3.02273005878788	0.00250505590292396	0.0256361470891662		transmembrane transport;lateral inhibition	transport
1257	CG40470	464.226868397285	-0.501194594402102	-0.511452851179598	0.165813838613414	-3.02263429031765	0.00250584872091462	0.0256361470891662	zinc ion binding;metallopeptidase activity	proteolysis	proteolysis
1258	CG32206	383.280581887203	-0.579204002611829	-0.595277038941123	0.191731379434717	-3.02091396994848	0.00252012952147316	0.025761768817601	Wnt-protein binding;Wnt-activated receptor activity	lateral inhibition;Wnt signaling pathway involved in dorsal/ventral axis specification;canonical Wnt signaling pathway	binding
1259	CG13306	683.198218865381	-0.812607915533805	-0.859680510507719	0.269055305445973	-3.02022632182207	0.00252585865365311	0.0257998419623139			uncharacterized
1260	LysD	11376.8492248588	1.32441076784101	1.5861549013756	0.43866258266403	3.01920159179698	0.00253441828633998	0.0258667433348101	lysozyme activity	antimicrobial humoral response	defense
1261	CG32267	16040.8041310871	-0.300953529043542	-0.303122193133586	0.0996926199060937	-3.01881452535832	0.00253765837347681	0.0258792894347437			uncharacterized
1262	Ptx1	414.314170964456	0.321263612062373	0.323911829054244	0.106506150000348	3.01638555202045	0.00255807765435622	0.0260495221528451	sequence-specific DNA binding;sequence-specific DNA binding transcription factor activity	dendrite morphogenesis;regulation of transcription from RNA polymerase II promoter	binding
1263	CG44325	37407.8196188286	0.500341923718169	0.510589156687143	0.165876753360402	3.01634746028017	0.00255839906769201	0.0260495221528451			uncharacterized
1264	Rab21	1811.05215487351	0.20064684706166	0.201285770640986	0.0665272295155206	3.01601086536828	0.00256124081888647	0.026057841374758	GTP binding;GTPase activity;phosphatidylinositol 3-kinase catalytic subunit binding;protein binding	protein transport;Rab protein signal transduction;vesicle-mediated transport;cortical actin cytoskeleton organization	binding
1265	mRpS24	4081.47919602692	-0.36775221699854	-0.371750602288032	0.122008762562957	-3.01414594553223	0.00257703804357699	0.0261978512012922	structural constituent of ribosome	translation	translation
1266	CG6723	124.013270131057	-1.18277416959341	-1.35377704973535	0.392546045745329	-3.01308389783337	0.00258607412576392	0.0262689613248474	sodium:iodide symporter activity	transmembrane transport	sodium
1267	Nbr	3103.78363103373	0.640739340369849	0.662916009656614	0.212687891123872	3.0125802507331	0.00259036935962577	0.0262918404245928	nucleic acid binding;3'-5'-exoribonuclease activity involved in mature miRNA 3'-end processing	mature miRNA 3'-end processing	binding
1268	CG30413	41.8762810103347	1.67647870992529	2.54078557427051	0.557091567291522	3.00934138722656	0.00261814744527522	0.0265528428847061			uncharacterized
1269	CG4911	2370.57788380655	0.27362924207436	0.275266402661724	0.0909446851434955	3.00874362963178	0.00262330377828778	0.0265841886823336	ubiquitin-protein transferase activity	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	transferase
1270	PK2-R2	78.1060169466683	0.978929541905172	1.06715758406129	0.325432554689367	3.00808732193244	0.00262897586278977	0.0266207075956761	neuropeptide receptor activity;peptide receptor activity;G-protein coupled receptor activity;pyrokinin receptor activity	octopamine or tyramine signaling pathway;ovulation;positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway;regulation of ovulation;cellular calcium ion homeostasis;learning;male courtship behavior	metabolic
