"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","external_gene_id","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"6452","FBgn0035665",851.05393286763,2.48185803257811,5.53330410780352,2.84004719125735,12.1849152063504,97.7168528429392,16.0403664467528,139.368773970423,"Jon65Aiii","Jonah 65Aiii [Source:FlyBase gene name;Acc:FBgn0035665]",140.902506333217,5.36853105660268,1.09922452988917,4.88392581372248,1.03994215103496e-06,4.14712493057101e-05
"7429","FBgn0037203",747.028565014969,189.629400166386,214.247530851715,458.892173907979,690.270536082937,1458.94834855203,211.813466932947,1776.43726496839,"slif","slimfast [Source:FlyBase gene name;Acc:FBgn0037203]",718.40841080967,2.12015964113542,0.434586387241439,4.87856891835303,1.06858326278264e-06,4.2355928724194e-05
"5583","FBgn0034225",860.788581795496,241.255759200029,332.67179559894,453.167800875442,631.734025502736,1482.44736103262,280.254091917156,918.428711332168,"veil","veil [Source:FlyBase gene name;Acc:FBgn0034225]",650.093515906823,1.57418678383307,0.323534278253586,4.86559505326734,1.14112950491879e-06,4.49598171307343e-05
"2192","FBgn0026315",14.3246121793553,43.0918793849096,55.1930490935716,137.098630301612,5.61943829824392,5.36271770781884,35.5985428887418,11.7551372410529,"Ugt35a","UDP-glycosyltransferase 35a [Source:FlyBase gene name;Acc:FBgn0026315]",38.5055008869132,-2.87194634170798,0.592327982003186,-4.84857448739022,1.24351837528479e-06,4.85564317968346e-05
"1865","FBgn0023496",25.2890181804288,25.5875202943662,17.050273044792,69.1170331445445,827.307223872408,1306.34943416673,9.8639554177002,705.481042302612,"Lip1","Lipase 1 [Source:FlyBase gene name;Acc:FBgn0023496]",373.255687552948,4.55615235353178,0.940296729361866,4.84544103075187,1.26330731243512e-06,4.91827653980676e-05
"7962","FBgn0038032",4.26376404020775,12.5489816387662,16.4945043485829,22.8955968047443,3.62820636537816,2.23723252730487,23.3547758826454,4.05108214476587,"CG10096","",11.1842679690494,-2.40077148021654,0.49613309596242,-4.8389665993949,1.30515976084645e-06,5.05123777649127e-05
"9559","FBgn0042627",120.793062195868,447.121285349996,739.914819623114,2620.39002423886,162.101928316179,111.932997349768,426.509172431877,167.881064993723,"v(2)k05816","v(2)k05816 [Source:FlyBase gene name;Acc:FBgn0042627]",599.580544312424,-2.91142905859382,0.602762176699001,-4.83014557173797,1.36433267137638e-06,5.26471901425238e-05
"7019","FBgn0036596",277.706966730614,105.990008103135,87.3064022325898,52.9785887498474,794.496518302084,664.265195421758,76.8589700720283,153.436647519866,"CG13045","",276.62991214149,2.54757577911418,0.527870066416508,4.82614177463901,1.39203431169185e-06,5.35586221976455e-05
"1310","FBgn0013953",115.831409561232,57.6642146386051,65.3773464957099,48.2904351993654,132.187921354566,106.520377119613,53.2799971744692,207.928746266123,"Esp","Epidermal stripes and patches [Source:FlyBase gene name;Acc:FBgn0013953]",98.3850559762103,1.32579069763475,0.275615343754652,4.81029350388762,1.50708829804861e-06,5.78157850011632e-05
"2548","FBgn0028519",10142.5360558067,1548.41366820213,2042.41787539558,1921.83279194108,5608.42733188557,6777.19049360392,2017.21845994854,2845.12008555675,"CG4500","",4112.89459529254,1.75266712530622,0.365512013227205,4.79510128772908,1.62592656428071e-06,6.20120829167527e-05
"6547","FBgn0035815",397.818024424586,49.6268213292997,75.8246002248572,71.9176644871717,325.952491599439,250.80575304291,90.599499129493,116.33202686758,"Snmp2","Sensory neuron membrane protein 2 [Source:FlyBase gene name;Acc:FBgn0035815]",172.359610138167,1.92434770654108,0.401687136793062,4.79066300679788,1.66231113210476e-06,6.30333007318336e-05
"7441","FBgn0037225",18.4233351560173,193.288262639996,146.809410968336,124.227256917293,10.359004122363,10.3829938603187,144.166106651703,56.6467222503139,"TwdlG","TweedleG [Source:FlyBase gene name;Acc:FBgn0037225]",88.0378865707926,-2.68436892115644,0.561348181360693,-4.78200341657758,1.73556728590807e-06,6.56214489657462e-05
"1261","FBgn0013348",597.152139395287,1848.55491609914,2190.02546586638,7358.86731361473,325.672305995925,628.375218171249,1814.55592686051,747.627962142753,"TpnC41C","Troponin C at 41C [Source:FlyBase gene name;Acc:FBgn0013348]",1938.85390601825,-2.5230009909596,0.528473882622435,-4.77412616578092,1.80489210832187e-06,6.80465070723646e-05
"10421","FBgn0052432",255.607628268105,511.0115534734,541.341994881729,879.002732772905,341.07561860622,308.982077331737,568.857984658976,306.860511903857,"CG32432","",464.092512737116,-1.04401141298206,0.219760765886448,-4.75067243586832,2.02741323436569e-06,7.55672205536302e-05
"5411","FBgn0033945",360.090663295927,166.927661509908,222.807872443044,177.170901355128,319.779952361276,491.109336785619,194.489028263619,658.595326865396,"CG12868","",323.87134285999,1.26599626708839,0.266668603724636,4.74745151624848,2.0599574814095e-06,7.65627256546535e-05
"7148","FBgn0036786",174.089252168654,69.5799825267018,78.4245126035816,62.4232779047256,168.616837310544,259.633403999703,121.653956868767,281.756728925212,"skl","sickle [Source:FlyBase gene name;Acc:FBgn0036786]",152.022244038486,1.41739365819817,0.298770371325746,4.74409042606439,2.09445280137076e-06,7.76249173841366e-05
"1376","FBgn0014863",580.396684518075,2734.69146666388,2826.13395395963,8807.02837033909,430.103955249723,907.191139886829,2400.96564666271,1157.29221658888,"Mlp84B","Muscle LIM protein at 84B [Source:FlyBase gene name;Acc:FBgn0014863]",2480.4754292336,-2.44719952889168,0.517722251701208,-4.72685792594449,2.28020687024748e-06,8.37991992651176e-05
"706","FBgn0004169",3913.21709787694,17644.7038653831,18014.327909963,56325.7539611863,5154.70882704021,6570.30613868821,14169.6672610644,6746.87373794668,"up","upheld [Source:FlyBase gene name;Acc:FBgn0004169]",16067.4448498936,-2.24556006518507,0.475847919020926,-4.71907089518304,2.36924246688924e-06,8.68281038144884e-05
"12530","FBgn0264908",195.79200280798,479.553820903106,463.586933814257,780.869021875203,278.977110508918,267.898136703317,456.444298981449,258.76975960654,"pHCl","",397.736385650096,-1.12211838120518,0.237945562883483,-4.71586176101405,2.4068982000871e-06,8.77180677365077e-05
"5468","FBgn0034045",294.284001654468,152.593741786747,169.157988583862,183.502992393245,336.820084559879,639.224153515269,155.151908915739,780.63656801578,"CG8249","",338.921429928124,1.63468131217213,0.346696947137584,4.71501501720295,2.41692922862283e-06,8.78396439876218e-05
"9962","FBgn0051116",702.444869223358,453.428315366127,468.730931131873,597.740110532102,1210.94864328219,1505.05280315423,533.766872442574,1464.25473908956,"ClC-a","Chloride channel-a [Source:FlyBase gene name;Acc:FBgn0051116]",867.045910527751,1.24953521281589,0.265477599704392,4.70674442667569,2.51704143694976e-06,9.12253692065771e-05
"6473","FBgn0035696",1255.81633849034,711.498907307228,821.54310501924,1018.7476786517,1945.58384328281,2200.88864225299,960.88478817658,2591.44627177929,"Best2","Bestrophin 2 [Source:FlyBase gene name;Acc:FBgn0035696]",1438.30119687002,1.18652198042361,0.25212864346721,4.70601818225356,2.52601998809942e-06,9.12985736745575e-05
"3582","FBgn0030947",114.878163055461,46.3488097169367,49.7664280801987,54.8895742483031,99.3334989777086,207.181099353283,63.053507337553,127.845721799099,"CG6696","",95.4121003210678,1.36078494418787,0.2892698254757,4.70420633037019,2.54855411444521e-06,9.18599724767066e-05
"700","FBgn0004117",1858.3963643393,9654.16105944297,9133.81760245907,32430.7051013909,2535.19742930304,3083.91663564374,6502.82563651404,3173.33821557816,"Tm2","Tropomyosin 2 [Source:FlyBase gene name;Acc:FBgn0004117]",8546.5447555839,-2.43815282600972,0.519184314530532,-4.69612189307838,2.65147351830463e-06,9.53077604387855e-05
"4301","FBgn0032074",317.906616451666,102.7103526341,83.1787824688645,124.198828818833,182.220458731385,185.274633726368,101.949520076194,231.764676304409,"Tsp29Fa","Tetraspanin 29Fa [Source:FlyBase gene name;Acc:FBgn0032074]",166.150483651477,1.15324525153066,0.246350626162378,4.68131650199467,2.85038469370913e-06,0.000101487667973838
"11354","FBgn0250815",2576.16366781626,51.2979111809504,80.771735515691,1.8931982253903,230.563375643216,469.216455053836,5.72962394426986,893.062757332655,"Jon65Aiv","Jonah 65Aiv [Source:FlyBase gene name;Acc:FBgn0250815]",538.587340589033,4.89923506397743,1.05329297244998,4.65135075626844,3.29767886159474e-06,0.000115683279850596
"480","FBgn0003065",15062.496915884,56858.9163132458,46517.2448704963,32668.5049935752,23615.9184798254,19294.0644497729,34261.8998858438,20739.7875024584,"CG2150","",31127.3541763877,-1.11347599753912,0.239434494351567,-4.65044103421532,3.3122593968904e-06,0.000115740762434772
"10263","FBgn0051975",18.4445177455463,2.48662647464964,2.20629885534517,4.72868650231498,10.3082070350344,45.0952303253785,2.29194375885942,46.000565494508,"CG31975","",16.4452595239546,3.3417802978766,0.718639477380748,4.65014851404561,3.31696087465506e-06,0.000115740762434772
"5983","FBgn0034903",1624.11374956189,6702.75054773172,5874.63961400227,4706.33892393852,1763.15418473973,2429.70593917702,5549.21586953829,3499.95828676854,"CG9850","",4018.73463943225,-1.2932381972076,0.278415347128109,-4.64499608425871,3.40082905297735e-06,0.000117727908113622
"10845","FBgn0053995",143.874041293262,279.701947474582,274.207707990501,447.71905718432,120.545141181047,160.48158202976,361.208576317353,199.147879065316,"CG33995","",248.360741567017,-1.12765042736695,0.243069361676364,-4.63921252596352,3.49739254791283e-06,0.00012075207954899
"7017","FBgn0036594",1112.08868499803,17.346286583277,52.1339267524039,32.2229567027131,528.070385270117,431.059729768549,17.1508112985018,18.431969996391,"CG13047","",276.063093921248,4.13735189614903,0.895037544435597,4.62254563718666,3.79059382880874e-06,0.000129850107138305
"12496","FBgn0264695",7981.57741699474,71335.737159428,62532.2329370033,208019.459483816,17632.4797418977,20896.9568431243,36699.2569962765,17180.9863240903,"Mhc","Myosin heavy chain [Source:FlyBase gene name;Acc:FBgn0264695]",55284.8358628288,-2.57143880245936,0.556460352204275,-4.62106382291797,3.81777294200305e-06,0.000130440575518438
"2373","FBgn0027538",832.76554510893,463.268313477517,582.781119862398,393.312117812723,1189.41125862621,1371.72000294009,607.525601869444,904.346490866694,"beta4GalNAcTA","beta4GalNAcTA [Source:FlyBase gene name;Acc:FBgn0027538]",793.141306320501,1.07119882725321,0.23226067453863,4.61205423337838,3.98708928032662e-06,0.000135169538392468
"7741","FBgn0037684",242.608624802207,130.393098253618,183.644608853129,129.530006763951,287.330131443828,405.976191561628,171.533124740697,428.768798706583,"CG8129","",247.473073140705,1.15200493862802,0.25059550717527,4.59706940325268,4.28474925243526e-06,0.000144513907948459
"6873","FBgn0036363",186.710286032192,29.792962670405,33.18210449617,44.4824315770039,80.5946802870919,425.123735215643,69.9236034659299,256.597433565317,"CG10140","",140.800904663719,2.42242683348414,0.527094413234783,4.5958120076016,4.31067222611716e-06,0.000144644551423676
"4360","FBgn0032167",3106.0427136801,1436.16880101498,1949.99684130259,1500.06748393222,2903.71304120622,4690.48183144866,2171.07148437925,3594.7939976391,"CG5853","",2669.04202432539,1.01862189883747,0.222135100915686,4.58559630890615,4.5269253919165e-06,0.000151513421280471
"12679","FBgn0266354",303.526238310051,539.805078261028,502.752644190499,908.68842475006,338.277558512648,341.789888700537,615.770309248202,294.840841857366,"CG45002","",480.681372978799,-1.00604751001606,0.219419001822142,-4.58505189460094,4.53873692178627e-06,0.000151522209704417
"5707","FBgn0034443",5825.18488222221,2101.28621388257,3410.24115007062,2238.96128874934,4957.07056001365,12816.5983234398,3108.46937715005,13026.6309297137,"cer","crammer [Source:FlyBase gene name;Acc:FBgn0034443]",5935.55534065523,1.75404599485073,0.383357908742726,4.57547882761401,4.75132018467586e-06,0.000157816002083411
"6819","FBgn0036282",121.699134728971,394.555315146751,339.861997313934,463.213343581118,218.196095839134,203.747655683898,305.560898699203,146.070228123323,"Smyd4","SET and MYND domain protein 4 [Source:FlyBase gene name;Acc:FBgn0036282]",274.113083639542,-1.12469042683957,0.246293433874991,-4.56646533017368,4.96017030011119e-06,0.000164336955397623
"6348","FBgn0035490",92.0009681064792,827.424362376071,665.157699309897,840.263316722578,241.582620770072,188.70530178494,835.37234669815,381.608374496666,"CG1136","",509.014373783107,-1.80905485676712,0.397008581582116,-4.55671474293546,5.1959913734788e-06,0.000171284941758899
"5409","FBgn0033942",24299.8084413644,2101.62270357469,3105.31024793469,1625.23000634722,13427.0955362777,12574.9653415927,2328.29263350391,2810.39756611801,"Cpr51A","Cuticular protein 51A [Source:FlyBase gene name;Acc:FBgn0033942]",7784.09030958917,2.53558818329419,0.557156255197877,4.55094627339983,5.34051850076486e-06,0.000175608026892318
"11544","FBgn0259918",116.508308388943,341.621080897358,433.436666866596,1611.39270496671,99.2495837439209,160.815529914038,433.264914752878,153.088748130858,"inaF-B","inaF-B [Source:FlyBase gene name;Acc:FBgn0259918]",418.672192207663,-2.41281183956903,0.531281720121645,-4.5414922971876,5.58574271950085e-06,0.000182755472518332
"3540","FBgn0030880",50.2194385417536,40.5715334704102,35.3682157754996,32.167167799757,92.7565888457868,698.638138296673,28.6761029636118,1245.80764106277,"CG6788","",278.025603344533,3.93103316966975,0.865894805985248,4.53985073301932,5.62940663603475e-06,0.000183725908121333
"2577","FBgn0028573",1109.19779697686,1799.05955782532,1703.1565586068,4285.95707513286,840.687356748228,738.514592352582,2276.47455359478,643.397887926923,"prc","pericardin [Source:FlyBase gene name;Acc:FBgn0028573]",1674.55567239555,-1.59497706711515,0.351739191006389,-4.53454465097174,5.77278893070835e-06,0.000187472749432905
"12260","FBgn0263087",44.515115849882,17.1324455722581,20.6213419865279,21.5962669456428,44.5746856852949,149.996710207854,14.3100770544962,167.892837720019,"CG43355","",60.0799351277469,2.46472821021635,0.544253081037463,4.52864355956984,5.9363542308252e-06,0.000192308561749202
"170","FBgn0000552",5729.97381252899,1.65223555785907,88.7217574486339,0.947650014546433,1063.5840568083,562.156385111579,6.86146313949348,96.0762317090942,"Edg84A","Ecdysone-dependent gene 84A [Source:FlyBase gene name;Acc:FBgn0000552]",943.746699039811,6.24908220394026,1.38345796932728,4.51700184789779,6.27213583081072e-06,0.000201811689207837
"9148","FBgn0039915",354.674525959191,1086.98993417218,1180.1946604819,4236.10790243723,287.456860229083,354.880322003695,889.447236702716,447.413417272889,"CG1732","",1104.64560740736,-2.35572389363351,0.521654811908824,-4.51586727440223,6.30581523431878e-06,0.000201811689207837
"4918","FBgn0033137",3241.37314538981,906.910052164242,1354.55735110241,1098.98515527242,2244.03343534404,3106.31072798066,1577.08525377509,2052.31815407349,"Tsp42Ep","Tetraspanin 42Ep [Source:FlyBase gene name;Acc:FBgn0033137]",1947.69665938777,1.10863577613084,0.245593289849677,4.51411264863716,6.35824162537393e-06,0.000202968686435294
"5745","FBgn0034497",259.279200600808,1388.36873857832,1288.67864920983,4246.60429639297,465.44357917168,461.460040738002,939.701378251568,453.825106666964,"CG9090","",1187.92012370127,-2.26149603778772,0.501089972013301,-4.51315365322795,6.38707140437157e-06,0.000203394118508143
"12812","FBgn0267435",1565.66034024806,3806.59164292223,3891.61838656592,11135.672380365,600.469981878178,1266.71003714787,3018.83633828471,1281.20839815614,"chp","chaoptin [Source:FlyBase gene name;Acc:FBgn0267435]",3320.84593819602,-2.21285654888179,0.490461854054971,-4.51178115196247,6.42854987496553e-06,0.000204219308376629
"5505","FBgn0034095",176.786884152759,63.8502494933768,60.6539788750572,81.2750872443316,138.571256416016,228.349077097493,112.63437113709,256.172871708785,"CG15701","",139.786722015614,1.33201958661604,0.295474832309568,4.50806444733165,6.54217060030411e-06,0.000206827176568651
"9421","FBgn0040900",359.687883537083,3137.50697569456,2252.30723251321,3116.5322523933,90.6661151950335,168.340243969527,2517.44341977788,906.272312337527,"CG17777","",1568.59455442727,-2.85365160964573,0.632992756863118,-4.50818998907252,6.53830159776813e-06,0.000206827176568651
"8162","FBgn0038354",30.6658762420318,12.4364671433635,8.82440315017809,12.2871481321467,26.2180437763698,53.6087705920324,12.6400584179526,66.7116116995993,"CG5404","",27.9240473942093,1.93430506802297,0.42974686077815,4.50103361900187,6.7623807836081e-06,0.000213275086252255
"4368","FBgn0032178",12.2871112686131,81.1818218432904,91.6706419412478,305.481430964832,16.8611856059565,19.3107187743449,41.3199602631023,24.4627535080085,"Spn31A","Serpin 31A [Source:FlyBase gene name;Acc:FBgn0032178]",74.0719530211744,-2.83390820145834,0.632412419247543,-4.48110776323809,7.42566030764433e-06,0.000232421424946456
"4908","FBgn0033124",199.977818883434,38.0754578252888,84.0393606073496,50.154609634564,95.5813536522326,250.105484298634,61.9140783794717,319.207546615916,"Tsp42Ec","Tetraspanin 42Ec [Source:FlyBase gene name;Acc:FBgn0033124]",137.381963737111,1.88880884925784,0.421544486453707,4.48068687873886,7.4403200059079e-06,0.000232421424946456
