"","X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"11141","FBgn0028581",1.413258456,1.345763658,4.975947298,0.001118665,0.001289864,-1.26662206
"11142","FBgn0053511",-1.448884582,-1.682401914,-4.975130081,0.001119802,0.001291059,-0.978390283
"11143","FBgn0016123",3.008767185,1.745081656,4.971771148,0.001124488,0.001296345,-1.532541408
"11144","FBgn0266456",4.837929126,2.376274324,4.966483624,0.001131908,0.001304782,-1.839636725
"11146","FBgn0030078",1.696948409,1.912843666,4.961493476,0.00113896,0.001312675,-1.326775204
"11147","FBgn0051897",1.884963245,2.210898105,4.958033185,0.001143878,0.001318225,-1.359522426
"11148","FBgn0035787",-2.385604698,-2.378207472,-4.956754369,0.001145701,0.001320208,-0.928476491
"11150","FBgn0040651",2.024599208,2.325512755,4.9558012,0.001147062,0.001321539,-1.383760776
"11151","FBgn0085259",1.978798886,2.133558613,4.948016577,0.001158245,0.001334184,-1.387532002
"11152","FBgn0045038",1.799286335,1.227426166,4.9480778,0.001158157,0.001334184,-1.361679762
"11153","FBgn0033933",1.986826769,2.137731685,4.947421993,0.001159104,0.001335053,-1.388885249
"11154","FBgn0034437",-1.214208643,-1.382690414,-4.945677285,0.001161629,0.001337841,-1.03739465
"11155","FBgn0039374",2.656666618,3.114544423,4.944959109,0.00116267,0.00133892,-1.508735256
"11156","FBgn0263608",1.397579411,1.500105214,4.94125378,0.001168057,0.001345003,-1.311601229
"11157","FBgn0045471",-2.750750672,-2.536289546,-4.938313956,0.00117235,0.001349826,-0.925894238
"11158","FBgn0028667",1.784421106,1.877107022,4.93044918,0.001183922,0.001362905,-1.381527192
"11159","FBgn0045442",-2.205279927,-2.739036231,-4.930461491,0.001183903,0.001362905,-0.977568465
"11160","FBgn0023495",-1.885000483,-1.88254828,-4.922958945,0.001195058,0.001375601,-1.011291172
"11161","FBgn0051087",-1.892980611,-1.021152651,-4.921514427,0.001197218,0.001377965,-1.013455873
"11162","FBgn0040973",1.87196503,2.194803522,4.918768824,0.001201337,0.001382486,-1.410692601
"11163","FBgn0052601",1.185320917,1.383763176,4.9187525,0.001201362,0.001382486,-1.313903926
"11164","FBgn0029707",-1.236220449,-1.328925388,-4.916633497,0.001204551,0.001386032,-1.074321711
"11165","FBgn0029828",1.573283925,1.261912948,4.915529012,0.001206217,0.001387825,-1.369995983
"11166","FBgn0033572",2.026577828,2.238150195,4.914569529,0.001207667,0.001389368,-1.440125251
"11167","FBgn0264739",1.792645823,1.93274091,4.913026564,0.001210001,0.00139193,-1.406417456
"11168","FBgn0039504",2.092343796,2.443337303,4.911905188,0.001211701,0.001393636,-1.45408267
"11169","FBgn0053137",-1.099616886,-1.112712317,-4.911939227,0.00121165,0.001393636,-1.09174549
"11170","FBgn0013755",-2.347357106,-2.365997679,-4.907704174,0.001218093,0.001400862,-0.996953468
"11171","FBgn0036499",2.271068032,2.436079888,4.906154002,0.001220461,0.001403459,-1.491297202
"11172","FBgn0038397",1.433989499,1.559251333,4.905636482,0.001221253,0.001404244,-1.364561218
"11173","FBgn0000121",1.633969808,2.719504745,4.902593126,0.001225919,0.001409483,-1.395665569
"11174","FBgn0032860",1.051395628,1.223162469,4.900696989,0.001228836,0.001412711,-1.320341262
"11175","FBgn0039596",-2.214708524,-2.007718321,-4.90049846,0.001229142,0.001412936,-1.01633677
"11176","FBgn0262514",2.063191198,2.19614956,4.899814534,0.001230197,0.001414022,-1.465619062
"11177","FBgn0032972",2.146350303,2.507609141,4.899480438,0.001230712,0.001414488,-1.480755638
"11178","FBgn0032366",1.992475718,2.067532684,4.896660344,0.001235072,0.001419372,-1.457976169
"11180","FBgn0085204",2.059562889,2.429405322,4.892545803,0.001241464,0.001426462,-1.475071619
"11181","FBgn0039225",1.796299365,1.981343329,4.890922402,0.001243996,0.001429243,-1.436679659
"11182","FBgn0264426",1.544988602,1.720662923,4.88800804,0.001248555,0.001434353,-1.404186965
"11183","FBgn0028422",1.404805197,1.819988512,4.886231505,0.001251343,0.001437428,-1.386489285
"11184","FBgn0038201",-1.612074979,-1.350475325,-4.883741333,0.001255263,0.001441802,-1.08664345
"11185","FBgn0033110",-1.439743597,-1.545997661,-4.882490323,0.001257237,0.00144394,-1.103063231
"11186","FBgn0265578",1.867004649,2.231352633,4.879530298,0.001261922,0.001449191,-1.4628216
"11187","FBgn0085235",4.465758017,2.804072299,4.877964482,0.001264408,0.001451916,-1.914532132
"11188","FBgn0035718",-1.577284413,-1.134109141,-4.873583853,0.001271391,0.001459804,-1.103195565
"11189","FBgn0038132",4.584876875,2.057165925,4.871154723,0.001275281,0.00146414,-1.93848256
"11190","FBgn0263020",-2.060067695,-1.917537677,-4.870378357,0.001276527,0.00146544,-1.069151783
"11191","FBgn0023496",3.862475864,1.826020921,4.866502937,0.001282768,0.001472472,-1.839207789
"11192","FBgn0037197",1.766197445,1.254429108,4.865567926,0.001284278,0.001474074,-1.468968761
"11193","FBgn0265265",2.023138745,2.305976955,4.859809923,0.001293623,0.001484667,-1.513951863
"11194","FBgn0034481",-1.252069145,-1.200262118,-4.856059917,0.001299749,0.001491565,-1.154449815
"11195","FBgn0039015",1.182967427,0.725469626,4.854903558,0.001301645,0.001493607,-1.398769536
"11197","FBgn0038784",2.310018417,2.86560719,4.848001585,0.001313021,0.001506391,-1.57967314
"11198","FBgn0032439",1.777161493,1.8711425,4.844086039,0.001319523,0.00151358,-1.496781769
"11200","FBgn0030583",-1.168034091,-1.114626177,-4.842270146,0.00132255,0.001516917,-1.17956775
"11201","FBgn0034994",-1.415107155,-2.242651859,-4.839401922,0.001327347,0.001522284,-1.162358403
"11202","FBgn0025383",-1.843423402,-1.959287727,-4.838868702,0.001328241,0.001523173,-1.127939086
"11203","FBgn0053530",-1.991394758,-2.290130406,-4.838733702,0.001328467,0.001523296,-1.116091186
"11204","FBgn0036768",3.03851629,2.826115778,4.832042241,0.001339743,0.001536089,-1.74204072
"11205","FBgn0032228",-1.131478514,-1.181099829,-4.824671652,0.001352284,0.001550329,-1.206773837
"11206","FBgn0000079",-1.889093069,-1.670721124,-4.821292618,0.001358076,0.001556831,-1.148731037
"11207","FBgn0030620",2.114694068,2.419321415,4.817763869,0.001364154,0.001563659,-1.585831268
"11208","FBgn0264516",1.995539174,2.127169386,4.816938764,0.001365579,0.001565153,-1.568135662
"11209","FBgn0053127",-3.124806792,-2.635217231,-4.815909713,0.001367359,0.001567053,-1.063119154
"11210","FBgn0035569",2.074158719,2.188827999,4.811604866,0.001374833,0.001575478,-1.587508331
"11211","FBgn0000120",2.016655995,2.312291942,4.810889435,0.001376079,0.001576765,-1.579200961
"11212","FBgn0250835",1.55551606,1.678938618,4.809046685,0.001379295,0.001580309,-1.51418716
"11213","FBgn0260455",2.031934093,2.363934583,4.808371705,0.001380476,0.00158152,-1.585459867
"11214","FBgn0263314",-1.995490832,-1.656446531,-4.804444715,0.001387363,0.001589269,-1.161920899
"11215","FBgn0030098",-2.352130945,-2.599130144,-4.797911293,0.001398905,0.001602348,-1.143961242
"11216","FBgn0035620",-1.961586108,-1.765576251,-4.796739912,0.001400985,0.001604587,-1.175700358
"11217","FBgn0034973",2.137246306,2.486838888,4.793825758,0.001406175,0.001610388,-1.622779926
"11218","FBgn0260487",1.426083289,1.683737309,4.793073117,0.001407519,0.001611784,-1.516459142
"11219","FBgn0033659",1.15413165,1.016622546,4.790624728,0.0014119,0.001616657,-1.485267786
"11220","FBgn0063667",-1.888705158,-2.0918869,-4.787277422,0.001417914,0.001623398,-1.194292807
"11221","FBgn0016053",-1.270349362,-1.547521054,-4.78645453,0.001419397,0.001624951,-1.246359749
"11222","FBgn0050081",1.101468567,1.195174922,4.786326624,0.001419628,0.00162507,-1.484267467
"11223","FBgn0037069",4.638333084,3.796099541,4.77930689,0.001432348,0.001639485,-2.080312732
"11224","FBgn0034666",1.441156783,1.128291962,4.778923969,0.001433045,0.001640137,-1.539123647
"11225","FBgn0036414",-1.319671221,-1.316822124,-4.777048113,0.001436467,0.001643907,-1.255295841
"11226","FBgn0037294",-1.003198568,-1.155372492,-4.773894492,0.00144224,0.001650366,-1.286785637
"11227","FBgn0263621",-1.232613301,-0.728361736,-4.766953813,0.001455034,0.001664859,-1.276524546
"11228","FBgn0260230",1.593929993,1.803592447,4.764874943,0.001458891,0.001668974,-1.579191342
"11229","FBgn0260231",1.593929993,1.803592447,4.764874943,0.001458891,0.001668974,-1.579191342
"11231","FBgn0042207",-1.022641331,-1.239568268,-4.754255887,0.001478763,0.001691407,-1.311615332
"11232","FBgn0036091",-1.827338327,-2.03501085,-4.752816833,0.001481479,0.001694363,-1.24605047
"11233","FBgn0035777",1.653369441,1.058022493,4.748091299,0.001490435,0.001704454,-1.611822427
"11234","FBgn0030664",1.780900766,1.977214888,4.746408006,0.00149364,0.001707966,-1.631811301
"11235","FBgn0039059",1.846566809,1.988293934,4.740621534,0.001504713,0.001720475,-1.649793747
"11236","FBgn0031184",1.502462785,2.420815143,4.733759047,0.001517961,0.001735469,-1.608361946
"11238","FBgn0025642",1.894402941,2.246634359,4.731519697,0.001522311,0.001740133,-1.669923134
"11239","FBgn0085245",1.842724974,2.143104774,4.72965286,0.001525949,0.001744135,-1.664834918
"11240","FBgn0085308",1.424622519,1.418266973,4.726069944,0.001532956,0.001751989,-1.608289828
"11241","FBgn0036610",-2.694011321,-1.631572166,-4.720054824,0.001544799,0.001765367,-1.224076244
"11242","FBgn0036874",1.530119125,1.780938883,4.718053777,0.001548761,0.001769649,-1.634945958
"11244","FBgn0040993",2.608810855,0.825422404,4.709530182,0.001565761,0.001788624,-1.820296002
"11245","FBgn0259201",2.608810855,0.825422404,4.709530182,0.001565761,0.001788624,-1.820296002
"11247","FBgn0037430",6.207376377,4.17462783,4.699119068,0.001586802,0.0018124,-2.37359031
"11248","FBgn0039683",1.031155824,0.731487838,4.698448542,0.001588168,0.001813798,-1.594647678
"11249","FBgn0051815",2.318328847,2.777000118,4.696073446,0.001593016,0.001819173,-1.787359761
"11250","FBgn0031088",5.635498314,6.454872809,4.695315094,0.001594567,0.001820783,-2.314226232
"11251","FBgn0027073",1.365740851,1.906251821,4.692392365,0.001600561,0.001827464,-1.647774056
"11252","FBgn0039850",2.211404209,2.50726969,4.691950799,0.001601468,0.001828338,-1.77517197
"11253","FBgn0053914",-1.574572389,-1.658776845,-4.68938157,0.001606761,0.001834217,-1.353405274
"11254","FBgn0051437",2.707420973,0.690485972,4.68586448,0.001614037,0.001842319,-1.864076756
"11255","FBgn0085345",1.722808868,1.841188653,4.685812699,0.001614144,0.001842319,-1.707079529
"11256","FBgn0037870",1.22116278,-1.054090529,4.683455138,0.001619042,0.001847744,-1.640069787
"11257","FBgn0032294",1.876012392,2.104367503,4.682812362,0.00162038,0.001849107,-1.73396728
"11258","FBgn0051015",1.051008737,1.168838752,4.670411554,0.001646432,0.00187867,-1.637501041
"11259","FBgn0036590",3.975782241,5.99342385,4.663679293,0.001660767,0.001894858,-2.148809821
"11260","FBgn0040360",1.877018853,2.414673968,4.663213623,0.001661763,0.001895827,-1.762013446
"11261","FBgn0050369",2.443699046,2.902494008,4.662662684,0.001662943,0.001897004,-1.857162657
"11262","FBgn0038124",2.448971529,2.814515473,4.661364765,0.001665726,0.00190001,-1.859286716
"11263","FBgn0264472",1.707444283,1.849167899,4.659999343,0.001668659,0.001903187,-1.740500077
"11264","FBgn0031940",3.983889809,7.247138747,4.658399752,0.001672103,0.001906946,-2.152212002
"11266","FBgn0050289",1.180934861,1.006714865,4.656139402,0.001676982,0.00191217,-1.673641869
"11267","FBgn0053462",2.272716134,1.584052473,4.649808681,0.00169073,0.001927675,-1.848805697
"11268","FBgn0031613",1.689830189,1.802112199,4.647940446,0.001694811,0.001932156,-1.754768644
"11269","FBgn0052986",2.336959725,2.702199663,4.641897737,0.001708082,0.001947114,-1.867152102
"11270","FBgn0013767",-1.745598684,-1.355403501,-4.631840888,0.001730422,0.001972405,-1.41800043
"11272","FBgn0033850",-1.399355298,-1.175065845,-4.628493046,0.001737929,0.00198061,-1.452568004
"11273","FBgn0036618",4.190956127,3.084687257,4.622111876,0.001752336,0.001996852,-2.243372327
"11274","FBgn0011693",2.917131985,4.330541407,4.614898544,0.001768778,0.00201541,-2.011486961
"11276","FBgn0032058",-1.161734827,-1.279105582,-4.610364933,0.001779198,0.002026923,-1.497131643
"11278","FBgn0034759",1.187336994,0.893794388,4.5961279,0.001812357,0.002064332,-1.757028025
"11280","FBgn0262893",-1.410671327,-1.840439522,-4.592777944,0.001820256,0.002072962,-1.499867486
"11281","FBgn0037429",5.740084176,3.72525584,4.587409178,0.001832994,0.002087284,-2.474771853
"11282","FBgn0030016",-1.079367216,-1.740523107,-4.58590349,0.001836584,0.002091186,-1.538650056
"11283","FBgn0067312",-1.545787224,-1.892000354,-4.580281986,0.001850055,0.002106337,-1.506467279
"11284","FBgn0029573",5.55057988,6.651469086,4.569137069,0.001877079,0.002136916,-2.482421251
"11285","FBgn0038207",1.879077344,0.778033202,4.556780003,0.001907545,0.002171406,-1.907243786
"11286","FBgn0261807",2.000908727,2.356842981,4.549420399,0.001925945,0.002192157,-1.94051395
"11287","FBgn0036474",-1.271228994,-1.323104186,-4.544947559,0.001937221,0.002204602,-1.579501288
"11288","FBgn0263035",-1.93564599,-1.562541873,-4.545001071,0.001937086,0.002204602,-1.523160205
"11289","FBgn0036795",-1.924631784,-2.063686088,-4.534641154,0.00196348,0.002234286,-1.538433198
"11290","FBgn0037879",3.469122694,4.47339368,4.528628983,0.001978976,0.00225172,-2.247613334
"11291","FBgn0050114",-1.051044156,-1.115237816,-4.528452238,0.001979433,0.002252041,-1.621096446
"11292","FBgn0045443",1.464691247,1.098838327,4.523996846,0.001991005,0.002265006,-1.897661905
"11293","FBgn0037630",1.252257496,1.222486945,4.518269565,0.002005989,0.00228185,-1.874312476
"11294","FBgn0085506",-2.213047802,-1.499734394,-4.513203378,0.002019345,0.00229684,-1.545146461
"11295","FBgn0264478",-1.117742836,-1.986331142,-4.512006797,0.002022514,0.00230024,-1.637921454
"11296","FBgn0037284",1.494789103,1.668222897,4.51159193,0.002023613,0.002301287,-1.918013665
"11298","FBgn0029964",1.71648057,2.104973499,4.50161856,0.002050251,0.002331167,-1.964058479
"11299","FBgn0036705",2.073773405,2.363623474,4.494446656,0.002069641,0.002353005,-2.029284495
"11300","FBgn0032080",-3.268672902,-2.795574529,-4.491118695,0.002078706,0.002363103,-1.495456891
"11301","FBgn0033324",1.949657758,2.207438236,4.488097387,0.002086973,0.002372291,-2.018799768
"11302","FBgn0038009",1.205866148,0.634360221,4.485397252,0.002094392,0.002380513,-1.91512463
"11303","FBgn0028668",1.792760829,1.946601358,4.482485614,0.002102424,0.002389431,-2.002435342
"11304","FBgn0052364",1.374745052,1.551846207,4.472915655,0.002129059,0.002419488,-1.955555751
"11305","FBgn0259237",-1.685961382,-2.389760037,-4.472496404,0.002130234,0.002420609,-1.645026094
"11306","FBgn0053552",1.323390051,1.302465496,4.47127812,0.002133653,0.00242428,-1.950350842
"11307","FBgn0035970",1.439517305,1.535031486,4.466196667,0.002147978,0.00244034,-1.974129744
"11308","FBgn0038847",-1.992825406,-2.001879195,-4.463874817,0.002154558,0.002447599,-1.631790732
"11309","FBgn0085274",1.709900325,2.077763526,4.463576003,0.002155406,0.002448346,-2.017176828
"11310","FBgn0259741",1.614367172,1.872784848,4.462180778,0.002159373,0.002452635,-2.005349883
"11311","FBgn0267413",1.832386233,1.952724762,4.461273766,0.002161955,0.002455315,-2.038109119
"11312","FBgn0041243",-1.390313078,-1.397931505,-4.461217719,0.002162115,0.002455315,-1.685927957
"11313","FBgn0053795",-1.508491346,-1.443715177,-4.460704733,0.002163577,0.002456759,-1.676909429
"11314","FBgn0029552",1.876399036,2.132505926,4.460316112,0.002164686,0.0024578,-2.046392065
"11317","FBgn0036203",-1.792614726,-2.246505082,-4.454256805,0.002182049,0.002476858,-1.661458077
"11318","FBgn0039616",-2.619892481,-2.592747629,-4.45107367,0.002191231,0.002487061,-1.600109646
"11320","FBgn0014865",1.189765581,0.232000123,4.449144052,0.002196818,0.002492961,-1.965063365
"11321","FBgn0052793",-1.849459248,-2.273201446,-4.443010307,0.002214679,0.002513008,-1.672038164
"11322","FBgn0039748",1.060924,1.010932929,4.442330955,0.002216667,0.002515042,-1.957936608
"11323","FBgn0035325",-1.747996884,-1.335892343,-4.439126092,0.002226071,0.002525489,-1.686899565
"11324","FBgn0050259",-1.302505443,-1.484120337,-4.426014426,0.002264998,0.002569425,-1.742776931
"11325","FBgn0038866",2.155659676,1.085213814,4.425557139,0.002266369,0.002570753,-2.14471005
"11326","FBgn0033828",1.956082165,2.193395406,4.421830427,0.002277575,0.002583235,-2.113668945
"11327","FBgn0262580",-1.937911642,-1.780096091,-4.416025172,0.00229515,0.00260294,-1.703305358
"11328","FBgn0038090",1.714162297,1.858279307,4.408664541,0.002317647,0.002628221,-2.09473971
"11331","FBgn0266647",1.934909252,2.316268439,4.404685229,0.002329908,0.002641426,-2.135255506
"11332","FBgn0036655",-2.663971631,-1.598196887,-4.399478043,0.002346059,0.002659502,-1.667862883
"11333","FBgn0033076",1.581158405,1.788020548,4.396293095,0.002355998,0.002670533,-2.093928815
"11334","FBgn0035856",2.495717035,2.336344341,4.396055745,0.00235674,0.002671139,-2.248181176
"11335","FBgn0032966",1.883031187,2.048021009,4.390633328,0.002373772,0.002690205,-2.146677163
"11336","FBgn0262544",1.610370204,1.724875355,4.386433334,0.002387056,0.002705021,-2.111397475
"11337","FBgn0029740",1.991130649,2.266280409,4.377779946,0.002414679,0.002736083,-2.182436204
"11338","FBgn0031331",1.736627516,1.943496717,4.372511908,0.002431666,0.002755087,-2.150384545
"11339","FBgn0034906",-1.851920592,-1.889410977,-4.36993785,0.002440013,0.0027643,-1.77588758
"11341","FBgn0003482",-1.024346474,-1.202196177,-4.354605732,0.002490377,0.002820861,-1.868715582
"11342","FBgn0265041",1.740496809,2.004633429,4.352104745,0.002498699,0.002830038,-2.180429854
"11343","FBgn0034489",1.588068027,1.791235119,4.347470164,0.0025142,0.002847343,-2.164370223
"11344","FBgn0266175",2.27258355,2.145772138,4.344812744,0.002523135,0.00285721,-2.274879671
"11345","FBgn0029795",-1.225389579,-1.501011885,-4.344190809,0.002525231,0.002859332,-1.865703825
"11346","FBgn0037003",-1.198379482,-1.43258686,-4.343101124,0.002528908,0.002863243,-1.86965005
"11348","FBgn0032670",1.106760856,1.289013813,4.336682406,0.002550686,0.002887391,-2.113230507
"11349","FBgn0263403",2.169353653,2.521168037,4.331932991,0.002566931,0.002905524,-2.277156305
"11351","FBgn0038203",-1.256946137,-1.431573204,-4.32917912,0.002576401,0.00291573,-1.883977881
"11352","FBgn0033096",-1.918537158,-2.091663711,-4.326280207,0.002586411,0.002926801,-1.832251227
"11353","FBgn0085250",4.600534985,5.463910147,4.325133531,0.002590383,0.002931036,-2.711259889
"11354","FBgn0038642",1.760539929,3.326143725,4.325011781,0.002590805,0.002931256,-2.21861376
"11355","FBgn0053983",-2.080352699,-2.444006198,-4.322312762,0.00260018,0.002941603,-1.824476673
"11356","FBgn0037783",-2.317227923,-2.184202098,-4.320643294,0.002605997,0.002947925,-1.807974669
"11357","FBgn0030440",1.839706941,2.192630535,4.318819051,0.00261237,0.002954874,-2.243674973
"11358","FBgn0034293",-1.366801079,-1.871809754,-4.314649264,0.002626999,0.00297116,-1.895389482
"11359","FBgn0265373",2.109601574,2.496143403,4.306393396,0.002656228,0.003003953,-2.303736991
"11360","FBgn0030331",-1.996338586,-1.832124868,-4.305335565,0.002659998,0.003007952,-1.854998111
"11361","FBgn0035256",-1.617305728,-1.261175923,-4.300412194,0.002677623,0.003027616,-1.893657872
"11362","FBgn0036876",1.699721776,1.937768759,4.292607848,0.002705821,0.00305923,-2.259505464
"11364","FBgn0051664",-1.75030036,-1.682082204,-4.282455772,0.002742983,0.0031007,-1.90828465
"11365","FBgn0039840",-1.594723358,-1.50635513,-4.280128352,0.00275158,0.003110145,-1.925795765
"11366","FBgn0264309",1.865122125,2.223133758,4.27984919,0.002752613,0.003110218,-2.303481396
"11367","FBgn0267044",1.865122125,2.223133758,4.27984919,0.002752613,0.003110218,-2.303481396
